Player_id,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,G+A-PK,xG+xAG,PrgC,PrgP,PrgR,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK_stats_shooting,PKatt_stats_shooting,xG_stats_shooting,npxG_stats_shooting,npxG/Sh,G-xG,np:G-xG,Cmp,Att,Cmp%,TotDist,PrgDist,Ast_stats_passing,xAG_stats_passing,xA,A-xAG,KP,3-Jan,PPA,CrsPA,PrgP_stats_passing,Live,Dead,FK_stats_passing_types,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp_stats_passing_types,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Att_stats_defense,Tkl%,Lost,Blocks_stats_defense,Sh_stats_defense,Pass,Int,Tkl+Int,Clr,Err,SCA,SCA90,PassLive,PassDead,TO,Sh_stats_gca,Fld,Def,GCA,GCA90,Touches,Def Pen,Def 3rd_stats_possession,Mid 3rd_stats_possession,Att 3rd_stats_possession,Att Pen,Live_stats_possession,Att_stats_possession,Succ,Succ%,Tkld,Tkld%,Carries,TotDist_stats_possession,PrgDist_stats_possession,PrgC_stats_possession,1/3_stats_possession,CPA,Mis,Dis,Rec,PrgR_stats_possession,CrdY_stats_misc,CrdR_stats_misc,2CrdY,Fls,Fld_stats_misc,Off_stats_misc,Crs_stats_misc,Int_stats_misc,TklW_stats_misc,PKwon,PKcon,OG,Recov,Won,Lost_stats_misc,Won%,GA,GA90,SoTA,Saves,Save%,W,D,L,CS,CS%,PKatt_stats_keeper,PKA,PKsv,PKm,PSxG,PSxG/SoT,PSxG+/-,/90,Cmp_stats_keeper_adv,Att_stats_keeper_adv,Cmp%_stats_keeper_adv,Att (GK),Thr,Launch%,AvgLen,Opp,Stp,Stp%,#OPA,#OPA/90,AvgDist
126,Rúben Dias,pt POR,DF,Manchester City,eng Premier League,27.0,1997.0,27,25,2271,25.2,0,0,0,0,0,0,4,0,1.5,1.5,0.3,1.8,0.0,0.07,43,160,8,21,7,33.3,0.83,0.28,0.0,0.0,19.4,0,0,0,1.5,1.5,0.07,-1.5,-1.5,2167,2317,93.5,37644,12143,0,0.3,1.2,-0.3,5,222,12,0,160,2234,80,43,0,10,3,2,0,0,0,0,2167,17,11,7,9,1,13,53.8,6,23,20,3,20,37,71,4,26,1.03,17,0,0,7,0,2,1,0.04,2499,216,837,1361,307,26,2499,3,2,66.7,1,33.3,1775,10123,6017,43,65,1,8,1,2016,8,4,0,0,12,8,0,3,20,11,0,1,1,78,37,34,52.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
127,Luis Díaz,co COL,FW,Liverpool,eng Premier League,27.0,1997.0,36,28,2399,26.7,13,5,18,13,0,0,2,0,12.0,12.0,5.0,17.1,0.68,0.64,108,110,293,71,30,42.3,2.66,1.13,0.18,0.43,13.4,0,0,0,12.0,12.0,0.17,1.0,1.0,736,874,84.2,11789,2533,5,5.0,4.5,0.0,56,48,46,6,110,855,17,2,2,9,32,14,1,0,0,0,736,39,26,13,20,6,39,38.5,24,19,0,19,7,46,7,1,117,4.39,88,0,16,9,4,0,16,0.6,1184,17,90,409,706,167,1184,116,53,45.7,51,44.0,780,5710,2960,108,55,56,55,49,933,293,2,0,0,48,31,10,32,7,26,2,0,0,105,13,38,25.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
128,Tyler Dibling,eng ENG,"FW,MF",Southampton,eng Premier League,18.0,2006.0,33,20,1874,20.8,2,0,2,2,0,0,6,0,2.5,2.5,1.5,4.1,0.1,0.2,69,64,96,28,9,32.1,1.34,0.43,0.07,0.22,19.3,0,0,0,2.5,2.5,0.09,-0.5,-0.5,504,620,81.3,7544,1553,0,1.5,1.5,-1.5,20,27,20,1,64,585,32,4,8,3,28,3,11,8,0,0,504,34,20,13,18,3,26,61.5,10,19,5,14,8,42,16,1,56,2.69,34,1,11,5,5,0,4,0.19,868,27,129,390,369,41,868,110,45,40.9,43,39.1,558,4418,2215,69,50,26,44,55,651,96,6,0,0,30,50,2,28,8,20,2,0,0,80,10,25,28.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
129,Lucas Digne,fr FRA,DF,Aston Villa,eng Premier League,31.0,1993.0,32,28,2351,26.1,0,4,4,0,0,0,4,0,0.8,0.8,4.7,5.5,0.15,0.21,23,57,142,13,3,23.1,0.5,0.11,0.0,0.0,22.7,5,0,0,0.8,0.8,0.06,-0.8,-0.8,956,1277,74.9,15607,5137,4,4.7,4.0,-0.7,36,44,30,19,57,1017,258,44,2,4,140,155,57,37,10,0,956,65,38,40,16,9,66,66.7,22,23,4,19,25,90,89,1,66,2.53,42,18,1,4,0,1,5,0.19,1527,97,541,457,539,28,1527,19,9,47.4,9,47.4,683,2983,1346,23,14,4,17,16,820,142,4,0,0,21,16,7,140,25,38,0,0,0,104,37,28,56.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130,Issa Diop,fr FRA,DF,Fulham,eng Premier League,27.0,1997.0,21,15,1339,14.9,0,0,0,0,0,0,2,0,0.5,0.5,0.1,0.6,0.0,0.04,6,25,3,5,2,40.0,0.34,0.13,0.0,0.0,10.7,0,0,0,0.5,0.5,0.11,-0.5,-0.5,663,758,87.5,12350,4179,0,0.1,0.1,-0.1,3,43,1,0,25,733,25,21,0,1,1,2,0,0,0,0,663,26,12,18,8,0,18,72.2,5,10,7,3,9,35,72,2,6,0.4,5,0,0,1,0,0,0,0.0,903,125,498,381,26,13,903,2,1,50.0,1,50.0,533,2426,1216,6,2,0,9,2,617,3,2,0,0,10,4,0,1,9,12,0,0,1,45,20,12,62.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
131,Axel Disasi,fr FRA,DF,Aston Villa,eng Premier League,26.0,1998.0,7,5,490,5.4,0,0,0,0,0,0,2,0,0.1,0.1,0.4,0.5,0.0,0.09,10,16,5,2,0,0.0,0.37,0.0,0.0,0.0,19.5,0,0,0,0.1,0.1,0.04,-0.1,-0.1,243,280,86.8,4080,1517,0,0.4,0.3,-0.4,3,14,3,0,16,258,20,9,1,0,1,11,0,0,0,0,243,8,5,7,1,0,7,42.9,4,4,1,3,5,13,18,0,9,1.65,7,0,1,0,0,1,0,0.0,334,32,130,178,29,6,334,15,9,60.0,6,40.0,207,1268,621,10,8,2,3,2,223,5,2,0,0,3,2,2,1,5,5,0,0,0,15,8,6,57.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
132,Axel Disasi,fr FRA,DF,Chelsea,eng Premier League,26.0,1998.0,6,4,364,4.0,1,0,1,1,0,0,1,0,0.3,0.3,0.1,0.4,0.25,0.09,6,16,2,2,1,50.0,0.49,0.25,0.5,1.0,12.3,0,0,0,0.3,0.3,0.14,0.7,0.7,266,293,90.8,4218,1367,0,0.1,0.1,-0.1,2,20,2,0,16,266,27,10,0,1,0,17,0,0,0,0,266,7,4,5,1,1,11,54.5,5,4,1,3,2,9,11,1,2,0.49,2,0,0,0,0,0,0,0.0,323,17,110,175,40,2,323,1,1,100.0,0,0.0,196,953,519,6,3,0,1,3,242,2,1,0,0,2,0,0,0,2,4,0,0,0,15,5,2,71.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
133,Roman Dixon,eng ENG,DF,Everton,eng Premier League,19.0,2004.0,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,11,19,57.9,205,111,0,0.0,0.0,0.0,0,3,0,0,0,16,3,0,0,0,0,3,0,0,0,0,11,5,5,3,2,0,4,100.0,0,1,0,1,1,6,3,0,0,0.0,0,0,0,0,0,0,0,0.0,36,8,19,14,4,0,36,3,0,0.0,3,100.0,16,107,48,0,0,0,2,0,13,1,0,0,0,0,0,0,0,1,5,0,0,0,6,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
134,Nasser Djiga,bf BFA,DF,Wolverhampton Wanderers,eng Premier League,21.0,2002.0,5,1,66,0.7,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,40,48,83.3,740,183,0,0.0,0.0,0.0,0,3,0,0,3,45,3,1,0,0,0,2,0,0,0,0,40,0,0,0,0,0,1,0.0,1,0,0,0,2,2,4,1,0,0.0,0,0,0,0,0,0,0,0.0,58,2,17,39,2,0,58,0,0,0.0,0,0.0,32,108,37,0,1,0,1,2,35,2,0,0,0,0,1,0,0,2,0,0,0,0,2,1,1,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
135,Matt Doherty,ie IRL,DF,Wolverhampton Wanderers,eng Premier League,32.0,1992.0,30,25,2109,23.4,2,1,3,2,0,0,6,0,1.0,1.0,1.5,2.6,0.13,0.11,29,79,41,10,3,30.0,0.43,0.13,0.2,0.67,11.4,0,0,0,1.0,1.0,0.1,1.0,1.0,1078,1302,82.8,20102,6585,1,1.5,1.2,-0.5,12,94,15,1,79,1177,121,55,2,22,22,66,0,0,0,0,1078,38,21,25,13,0,25,68.0,8,28,15,13,22,60,102,3,25,1.07,19,3,1,1,1,0,3,0.13,1534,126,614,748,190,26,1534,21,11,52.4,7,33.3,825,3666,2176,29,20,4,11,5,982,41,6,0,0,18,11,2,22,22,21,0,0,1,106,56,21,72.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
136,Jeremy Doku,be BEL,"FW,MF",Manchester City,eng Premier League,22.0,2002.0,29,16,1516,16.8,3,6,9,3,0,0,1,0,1.3,1.3,4.8,6.1,0.53,0.36,213,69,286,29,9,31.0,1.72,0.53,0.1,0.33,17.7,0,0,0,1.3,1.3,0.05,1.7,1.7,603,762,79.1,8464,1506,6,4.8,3.8,1.2,32,12,48,6,69,757,3,0,8,0,59,1,2,0,0,0,603,31,22,9,12,10,15,53.3,7,11,1,10,4,35,2,0,79,4.69,60,1,13,1,3,1,14,0.83,1027,4,46,233,772,161,1027,201,107,53.2,60,29.9,796,7581,4865,213,95,109,59,59,854,286,1,0,0,10,33,5,59,4,22,0,0,0,63,0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
137,Nicolás Domínguez,ar ARG,"MF,FW",Nottingham Forest,eng Premier League,26.0,1998.0,34,23,1963,21.8,0,1,1,0,0,0,9,0,1.5,1.5,1.3,2.8,0.05,0.13,16,83,33,21,9,42.9,0.96,0.41,0.0,0.0,18.9,0,0,0,1.5,1.5,0.07,-1.5,-1.5,821,947,86.7,11995,3387,1,1.3,1.6,-0.3,13,81,11,1,83,890,50,22,7,0,7,6,0,0,0,0,821,86,45,40,35,11,76,47.4,40,38,12,26,29,115,54,1,38,1.74,29,1,0,3,3,2,0,0.0,1218,78,303,630,295,33,1218,9,3,33.3,4,44.4,471,1863,924,16,14,2,23,12,676,33,9,0,0,33,18,1,7,29,45,0,0,0,114,27,23,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
138,Patrick Dorgu,dk DEN,DF,Manchester United,eng Premier League,19.0,2004.0,12,10,842,9.4,0,0,0,0,0,0,3,1,0.4,0.4,0.7,1.2,0.0,0.12,41,34,83,10,2,20.0,1.07,0.21,0.0,0.0,16.4,0,0,0,0.4,0.4,0.04,-0.4,-0.4,400,494,81.0,5631,1295,0,0.7,1.3,-0.7,12,23,11,2,34,419,74,8,0,1,39,65,1,0,0,0,400,31,24,15,14,2,23,69.6,7,11,0,11,4,35,23,2,24,2.57,21,0,0,0,2,1,1,0.11,602,16,155,206,244,32,602,13,3,23.1,6,46.2,354,1933,1209,41,17,7,12,10,399,83,3,1,0,17,28,3,39,4,24,0,0,0,37,15,9,62.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
139,Alfie Dorrington,eng ENG,DF,Tottenham Hotspur,eng Premier League,19.0,2005.0,1,0,14,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,15,16,93.8,304,39,0,0.0,0.0,0.0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,16,0,11,5,0,0,16,0,0,0.0,0,0.0,12,61,26,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140,Abdoulaye Doucouré,ml MLI,MF,Everton,eng Premier League,31.0,1993.0,33,31,2564,28.5,3,2,5,3,0,0,5,1,4.1,4.1,2.4,6.6,0.18,0.23,42,82,96,31,9,29.0,1.09,0.32,0.1,0.33,14.0,0,0,0,4.1,4.1,0.13,-1.1,-1.1,725,903,80.3,10909,2254,2,2.4,1.4,-0.4,28,44,15,0,82,884,14,5,0,2,23,0,0,0,0,0,725,48,28,21,20,7,43,32.6,29,31,6,25,10,58,20,1,58,2.04,52,0,3,2,0,1,3,0.11,1161,32,225,538,413,65,1161,45,24,53.3,21,46.7,604,2952,1396,42,26,8,38,38,750,96,5,1,1,49,5,10,23,10,28,0,0,0,150,30,44,40.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
141,Cheick Doucouré,ml MLI,MF,Crystal Palace,eng Premier League,24.0,2000.0,13,4,452,5.0,0,0,0,0,0,0,1,0,0.4,0.4,0.0,0.4,0.0,0.08,2,19,7,7,0,0.0,1.39,0.0,0.0,0.0,20.6,0,0,0,0.4,0.4,0.06,-0.4,-0.4,174,204,85.3,2909,823,0,0.0,0.1,0.0,1,17,3,0,19,201,3,3,0,0,1,0,0,0,0,0,174,16,8,6,8,2,11,45.5,6,4,0,4,11,27,10,1,9,1.79,5,0,0,2,1,1,3,0.6,263,11,56,165,45,4,263,5,2,40.0,2,40.0,133,581,280,2,7,1,4,7,160,7,1,0,0,7,7,0,1,11,8,0,0,0,31,5,5,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
142,Flynn Downes,eng ENG,MF,Southampton,eng Premier League,25.0,1999.0,27,25,2151,23.9,1,0,1,1,0,0,12,0,0.6,0.6,1.1,1.7,0.04,0.07,29,66,29,10,3,30.0,0.42,0.13,0.1,0.33,18.7,0,0,0,0.6,0.6,0.06,0.4,0.4,1003,1109,90.4,14646,2893,0,1.1,1.4,-1.1,15,62,12,0,66,1079,29,29,7,1,4,0,0,0,0,0,1003,49,25,23,21,5,36,41.7,21,28,9,19,32,81,51,4,31,1.3,27,2,0,1,0,1,2,0.08,1339,99,403,719,227,21,1339,20,8,40.0,8,40.0,641,3520,1826,29,21,4,15,17,945,29,12,0,0,50,39,0,4,32,25,0,0,0,83,17,17,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
143,Tommy Doyle,eng ENG,MF,Wolverhampton Wanderers,eng Premier League,22.0,2001.0,24,3,488,5.4,0,1,1,0,0,0,1,0,0.6,0.6,0.5,1.1,0.18,0.2,6,40,4,9,2,22.2,1.66,0.37,0.0,0.0,24.5,1,0,0,0.6,0.6,0.06,-0.6,-0.6,321,392,81.9,6591,2010,1,0.5,0.3,0.5,7,44,3,0,40,353,35,19,0,6,15,3,12,6,4,0,321,11,6,6,3,2,15,40.0,9,11,5,6,5,16,11,1,17,3.13,11,4,1,1,0,0,3,0.55,463,22,128,258,80,4,463,9,5,55.6,1,11.1,260,1417,578,6,3,0,9,4,303,4,1,0,0,5,5,0,15,5,6,0,0,0,43,1,6,14.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
144,Radu Drăgușin,ro ROU,DF,Tottenham Hotspur,eng Premier League,22.0,2002.0,16,14,1252,13.9,0,0,0,0,0,0,1,0,0.1,0.1,0.4,0.5,0.0,0.04,7,37,2,5,1,20.0,0.36,0.07,0.0,0.0,12.7,0,0,0,0.1,0.1,0.02,-0.1,-0.1,716,840,85.2,13638,5250,0,0.4,0.2,-0.4,4,52,2,1,37,793,47,40,1,3,1,3,0,0,0,0,716,10,6,8,2,0,12,50.0,6,22,16,6,15,25,49,4,8,0.58,8,0,0,0,0,0,1,0.07,961,148,510,430,30,12,961,2,0,0.0,0,0.0,623,3349,1666,7,3,0,8,2,669,2,1,0,0,6,10,0,1,15,6,0,0,0,48,33,22,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
145,Lewis Dunk,eng ENG,DF,Brighton,eng Premier League,32.0,1991.0,25,23,2083,23.1,0,0,0,0,0,0,5,0,0.8,0.8,0.5,1.3,0.0,0.06,20,142,3,12,3,25.0,0.52,0.13,0.0,0.0,12.1,1,0,0,0.8,0.8,0.07,-0.8,-0.8,1778,1953,91.0,32940,10612,0,0.5,1.0,-0.5,6,157,6,0,142,1818,131,67,2,10,5,10,0,0,0,0,1778,17,10,8,7,2,19,57.9,8,28,18,10,13,30,79,2,19,0.82,17,0,0,2,0,0,3,0.13,2127,258,993,1031,113,21,2127,1,0,0.0,1,100.0,1341,6155,3345,20,19,0,9,3,1556,3,5,0,0,7,11,2,5,13,10,0,0,1,104,51,31,62.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
146,Jáder Durán,co COL,FW,Aston Villa,eng Premier League,20.0,2003.0,20,4,638,7.1,7,0,7,7,0,0,3,1,4.9,4.9,0.2,5.1,0.99,0.71,7,13,44,31,15,48.4,4.37,2.12,0.23,0.47,15.6,0,0,0,4.9,4.9,0.16,2.1,2.1,115,163,70.6,1558,307,0,0.2,0.3,-0.2,4,10,1,0,13,155,7,0,2,0,3,0,0,0,0,0,115,8,7,1,2,5,4,25.0,3,5,0,5,0,8,13,0,18,2.54,9,0,0,4,3,2,1,0.14,263,13,36,110,122,47,263,14,3,21.4,9,64.3,133,535,267,7,7,2,16,15,192,44,3,1,0,14,15,5,3,0,7,0,0,0,19,19,19,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
147,Claudio Echeverri,ar ARG,FW,Manchester City,eng Premier League,18.0,2006.0,1,0,6,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,3,3,100.0,26,18,0,0.0,0.0,0.0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,3,1,0,0,1,0,1,100.0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0.0,3,0,0,2,1,0,3,0,0,0.0,0,0.0,3,28,12,0,0,0,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
148,George Edmundson,eng ENG,DF,Ipswich Town,eng Premier League,26.0,1997.0,1,0,2,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,2,50.0,9,0,0,0.0,0.0,0.0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,3,1,3,0,0,0,3,0,0,0.0,0,0.0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
149,Odsonne Édouard,fr FRA,"MF,FW",Crystal Palace,eng Premier League,26.0,1998.0,2,1,115,1.3,0,0,0,0,0,0,0,0,0.4,0.4,0.0,0.4,0.0,0.34,3,4,7,5,1,20.0,3.91,0.78,0.0,0.0,20.9,0,0,0,0.4,0.4,0.08,-0.4,-0.4,17,28,60.7,230,46,0,0.0,0.0,0.0,1,2,0,0,4,28,0,0,0,0,1,0,0,0,0,0,17,1,0,0,1,0,2,0.0,2,1,0,1,0,1,1,0,1,0.78,1,0,0,0,0,0,0,0.0,45,1,4,23,18,8,45,1,0,0.0,1,100.0,24,117,56,3,1,2,4,1,26,7,0,0,0,4,0,2,1,0,0,0,0,0,5,1,4,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
150,Odsonne Édouard,fr FRA,FW,Leicester City,eng Premier League,26.0,1998.0,4,0,29,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.13,0,1,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,6,8,75.0,59,5,0,0.0,0.0,0.0,1,0,0,0,1,8,0,0,0,0,0,0,0,0,0,0,6,1,1,1,0,0,0,0.0,0,0,0,0,0,1,1,0,2,6.21,2,0,0,0,0,0,0,0.0,20,1,2,7,11,6,20,2,1,50.0,1,50.0,11,25,2,0,0,1,7,2,13,2,0,0,0,2,0,0,0,0,1,0,0,0,1,1,1,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
151,Samuel Edozie,eng ENG,"DF,FW",Southampton,eng Premier League,21.0,2003.0,2,0,65,0.7,0,0,0,0,0,0,1,0,0.0,0.0,0.1,0.1,0.0,0.14,6,4,23,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,25,33,75.8,316,67,0,0.1,0.2,-0.1,1,0,3,0,4,33,0,0,0,0,4,0,0,0,0,0,25,3,1,0,1,2,2,100.0,0,0,0,0,0,3,0,0,4,5.54,3,0,0,0,1,0,0,0.0,43,0,0,7,36,10,43,4,2,50.0,2,50.0,34,336,197,6,2,4,4,0,39,23,1,0,0,2,1,0,4,0,1,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
152,Ronnie Edwards,eng ENG,DF,Southampton,eng Premier League,21.0,2003.0,1,0,12,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,5,5,100.0,109,0,0,0.0,0.0,0.0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0.0,0,1,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,6,3,4,2,0,0,6,0,0,0.0,0,0.0,3,10,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
